Year,Industry,Sector,Value,Country,Metric
2028,Alcoholic Beverages,Beer & Cider,426.7433000300001,Country_Bolivia,Volume M Liters
2028,Alcoholic Beverages,Spirits,28.42526124693403,Country_Bolivia,Volume M Liters
2028,Alcoholic Beverages,Wines,17.6106906880056,Country_Bolivia,Volume M Liters
2028,Food,Bakery & Cereals,-,Country_Bolivia,Volume M Liters
2028,Food,Beans & Pulses,-,Country_Bolivia,Volume M Liters
2028,Food,Confectionery,-,Country_Bolivia,Volume M Liters
2028,Food,Dairy & Soy Food,372.28790923939505,Country_Bolivia,Volume M Liters
2028,Food,Fish & Seafood,-,Country_Bolivia,Volume M Liters
2028,Food,Ice Cream,-,Country_Bolivia,Volume M Liters
2028,Food,Meat,-,Country_Bolivia,Volume M Liters
2028,Food,Meat Substitutes,-,Country_Bolivia,Volume M Liters
2028,Food,Oils and Fats,-,Country_Bolivia,Volume M Liters
2028,Food,Other Canned food,-,Country_Bolivia,Volume M Liters
2028,Food,Other Dried food,-,Country_Bolivia,Volume M Liters
2028,Food,Other Frozen Foods,-,Country_Bolivia,Volume M Liters
2028,Food,Pasta & Noodles,-,Country_Bolivia,Volume M Liters
2028,Food,Prepared Meals,-,Country_Bolivia,Volume M Liters
2028,Food,Savory & Deli Foods,-,Country_Bolivia,Volume M Liters
2028,Food,Savory Snacks,-,Country_Bolivia,Volume M Liters
2028,Food,"Seasonings, Dressings & Sauces",-,Country_Bolivia,Volume M Liters
2028,Food,Soups,-,Country_Bolivia,Volume M Liters
2028,Food,Syrups & Spreads,-,Country_Bolivia,Volume M Liters
2028,Fresh Food,Fruits & Vegetables,-,Country_Bolivia,Volume M Liters
2028,Household Products,Household Products,46.07457643166249,Country_Bolivia,Volume M Liters
2028,Non-Alcoholic Beverages,Hot Drinks,244.39899726764156,Country_Bolivia,Volume M Liters
2028,Non-Alcoholic Beverages,Soft Drinks,2164.370349418995,Country_Bolivia,Volume M Liters
2024,Alcoholic Beverages,Beer & Cider,-,Country_Bolivia,Volume M Kilograms
2024,Alcoholic Beverages,Spirits,-,Country_Bolivia,Volume M Kilograms
2024,Alcoholic Beverages,Wines,-,Country_Bolivia,Volume M Kilograms
2024,Food,Bakery & Cereals,359.1341175577257,Country_Bolivia,Volume M Kilograms
2024,Food,Beans & Pulses,39.318001588,Country_Bolivia,Volume M Kilograms
2024,Food,Confectionery,24.70364502585263,Country_Bolivia,Volume M Kilograms
2024,Food,Dairy & Soy Food,383.48214380415027,Country_Bolivia,Volume M Kilograms
2024,Food,Fish & Seafood,23.62060570983979,Country_Bolivia,Volume M Kilograms
2024,Food,Ice Cream,15.55358952944466,Country_Bolivia,Volume M Kilograms
2024,Food,Meat,344.026922366468,Country_Bolivia,Volume M Kilograms
2024,Food,Meat Substitutes,0.485401669,Country_Bolivia,Volume M Kilograms
2024,Food,Oils and Fats,61.7354067242712,Country_Bolivia,Volume M Kilograms
2024,Food,Other Canned food,0.70933315419278,Country_Bolivia,Volume M Kilograms
2024,Food,Other Dried food,-,Country_Bolivia,Volume M Kilograms
2024,Food,Other Frozen Foods,-,Country_Bolivia,Volume M Kilograms
2024,Food,Pasta & Noodles,77.00632078085916,Country_Bolivia,Volume M Kilograms
2024,Food,Prepared Meals,1.27478548901416,Country_Bolivia,Volume M Kilograms
2024,Food,Savory & Deli Foods,30.552113063,Country_Bolivia,Volume M Kilograms
2024,Food,Savory Snacks,13.26728462706459,Country_Bolivia,Volume M Kilograms
2024,Food,"Seasonings, Dressings & Sauces",35.23361909611125,Country_Bolivia,Volume M Kilograms
2024,Food,Soups,0.4771940064937,Country_Bolivia,Volume M Kilograms
2024,Food,Syrups & Spreads,9.573031724754,Country_Bolivia,Volume M Kilograms
2024,Fresh Food,Fruits & Vegetables,2117.298688400416,Country_Bolivia,Volume M Kilograms
2024,Household Products,Household Products,23.51610060930266,Country_Bolivia,Volume M Kilograms
2024,Non-Alcoholic Beverages,Hot Drinks,5.53575040999973,Country_Bolivia,Volume M Kilograms
2024,Non-Alcoholic Beverages,Soft Drinks,-,Country_Bolivia,Volume M Kilograms
2025,Alcoholic Beverages,Beer & Cider,-,Country_Bolivia,Volume M Kilograms
2025,Alcoholic Beverages,Spirits,-,Country_Bolivia,Volume M Kilograms
2025,Alcoholic Beverages,Wines,-,Country_Bolivia,Volume M Kilograms
2025,Food,Bakery & Cereals,370.3705418160936,Country_Bolivia,Volume M Kilograms
2025,Food,Beans & Pulses,41.133014219,Country_Bolivia,Volume M Kilograms
2025,Food,Confectionery,25.06190889922755,Country_Bolivia,Volume M Kilograms
2025,Food,Dairy & Soy Food,385.1899884073383,Country_Bolivia,Volume M Kilograms
2025,Food,Fish & Seafood,24.78288458877574,Country_Bolivia,Volume M Kilograms
2025,Food,Ice Cream,15.82118437958806,Country_Bolivia,Volume M Kilograms
2025,Food,Meat,353.5013718894076,Country_Bolivia,Volume M Kilograms
2025,Food,Meat Substitutes,0.498637657,Country_Bolivia,Volume M Kilograms
2025,Food,Oils and Fats,65.30689353547966,Country_Bolivia,Volume M Kilograms
2025,Food,Other Canned food,0.72770851463155,Country_Bolivia,Volume M Kilograms
2025,Food,Other Dried food,-,Country_Bolivia,Volume M Kilograms
2025,Food,Other Frozen Foods,-,Country_Bolivia,Volume M Kilograms
2025,Food,Pasta & Noodles,80.15684679630033,Country_Bolivia,Volume M Kilograms
2025,Food,Prepared Meals,1.30877110306747,Country_Bolivia,Volume M Kilograms
2025,Food,Savory & Deli Foods,32.902237166,Country_Bolivia,Volume M Kilograms
2025,Food,Savory Snacks,13.36883483341692,Country_Bolivia,Volume M Kilograms
2025,Food,"Seasonings, Dressings & Sauces",35.91478928251381,Country_Bolivia,Volume M Kilograms
2025,Food,Soups,0.50504665848984,Country_Bolivia,Volume M Kilograms
2025,Food,Syrups & Spreads,10.0170361202184,Country_Bolivia,Volume M Kilograms
2025,Fresh Food,Fruits & Vegetables,2125.6399106074273,Country_Bolivia,Volume M Kilograms
2025,Household Products,Household Products,23.55225716230632,Country_Bolivia,Volume M Kilograms
2025,Non-Alcoholic Beverages,Hot Drinks,5.65029314073402,Country_Bolivia,Volume M Kilograms
2025,Non-Alcoholic Beverages,Soft Drinks,-,Country_Bolivia,Volume M Kilograms
2026,Alcoholic Beverages,Beer & Cider,-,Country_Bolivia,Volume M Kilograms
2026,Alcoholic Beverages,Spirits,-,Country_Bolivia,Volume M Kilograms
2026,Alcoholic Beverages,Wines,-,Country_Bolivia,Volume M Kilograms
2026,Food,Bakery & Cereals,380.4385508470458,Country_Bolivia,Volume M Kilograms
2026,Food,Beans & Pulses,42.239057071,Country_Bolivia,Volume M Kilograms
2026,Food,Confectionery,25.39954015771432,Country_Bolivia,Volume M Kilograms
2026,Food,Dairy & Soy Food,386.66572873561984,Country_Bolivia,Volume M Kilograms
2026,Food,Fish & Seafood,25.5099819472121,Country_Bolivia,Volume M Kilograms
2026,Food,Ice Cream,16.03980632501383,Country_Bolivia,Volume M Kilograms
2026,Food,Meat,359.4054372805077,Country_Bolivia,Volume M Kilograms
2026,Food,Meat Substitutes,0.511784678,Country_Bolivia,Volume M Kilograms
2026,Food,Oils and Fats,67.50026012501185,Country_Bolivia,Volume M Kilograms
2026,Food,Other Canned food,0.73831956734787,Country_Bolivia,Volume M Kilograms
2026,Food,Other Dried food,-,Country_Bolivia,Volume M Kilograms
2026,Food,Other Frozen Foods,-,Country_Bolivia,Volume M Kilograms
2026,Food,Pasta & Noodles,83.04910043113371,Country_Bolivia,Volume M Kilograms
2026,Food,Prepared Meals,1.33841243720455,Country_Bolivia,Volume M Kilograms
2026,Food,Savory & Deli Foods,34.276050835,Country_Bolivia,Volume M Kilograms
2026,Food,Savory Snacks,13.53278388259469,Country_Bolivia,Volume M Kilograms
2026,Food,"Seasonings, Dressings & Sauces",36.44435956377186,Country_Bolivia,Volume M Kilograms
2026,Food,Soups,0.52171250451402,Country_Bolivia,Volume M Kilograms
2026,Food,Syrups & Spreads,10.48489677984058,Country_Bolivia,Volume M Kilograms
2026,Fresh Food,Fruits & Vegetables,2129.8365006296917,Country_Bolivia,Volume M Kilograms
2026,Household Products,Household Products,23.6249478553138,Country_Bolivia,Volume M Kilograms
2026,Non-Alcoholic Beverages,Hot Drinks,5.77319493130577,Country_Bolivia,Volume M Kilograms
2026,Non-Alcoholic Beverages,Soft Drinks,-,Country_Bolivia,Volume M Kilograms
2027,Alcoholic Beverages,Beer & Cider,-,Country_Bolivia,Volume M Kilograms
2027,Alcoholic Beverages,Spirits,-,Country_Bolivia,Volume M Kilograms
2027,Alcoholic Beverages,Wines,-,Country_Bolivia,Volume M Kilograms
2027,Food,Bakery & Cereals,389.8547244614665,Country_Bolivia,Volume M Kilograms
2027,Food,Beans & Pulses,43.396693936,Country_Bolivia,Volume M Kilograms
2027,Food,Confectionery,25.72706825792958,Country_Bolivia,Volume M Kilograms
2027,Food,Dairy & Soy Food,387.77158362573596,Country_Bolivia,Volume M Kilograms
2027,Food,Fish & Seafood,26.24040580623569,Country_Bolivia,Volume M Kilograms
2027,Food,Ice Cream,16.24282244823944,Country_Bolivia,Volume M Kilograms
2027,Food,Meat,365.2227790148768,Country_Bolivia,Volume M Kilograms
2027,Food,Meat Substitutes,0.524842013,Country_Bolivia,Volume M Kilograms
2027,Food,Oils and Fats,69.5745177996637,Country_Bolivia,Volume M Kilograms
2027,Food,Other Canned food,0.74865203233688,Country_Bolivia,Volume M Kilograms
2027,Food,Other Dried food,-,Country_Bolivia,Volume M Kilograms
2027,Food,Other Frozen Foods,-,Country_Bolivia,Volume M Kilograms
2027,Food,Pasta & Noodles,85.84191986372876,Country_Bolivia,Volume M Kilograms
2027,Food,Prepared Meals,1.3680185579533,Country_Bolivia,Volume M Kilograms
2027,Food,Savory & Deli Foods,35.614814546,Country_Bolivia,Volume M Kilograms
2027,Food,Savory Snacks,13.76501907442852,Country_Bolivia,Volume M Kilograms
2027,Food,"Seasonings, Dressings & Sauces",37.03387136442159,Country_Bolivia,Volume M Kilograms
2027,Food,Soups,0.53754348052689,Country_Bolivia,Volume M Kilograms
2027,Food,Syrups & Spreads,10.97430430748831,Country_Bolivia,Volume M Kilograms
2027,Fresh Food,Fruits & Vegetables,2135.6193332670596,Country_Bolivia,Volume M Kilograms
2027,Household Products,Household Products,23.69141966132067,Country_Bolivia,Volume M Kilograms
2027,Non-Alcoholic Beverages,Hot Drinks,5.88641193505804,Country_Bolivia,Volume M Kilograms
2027,Non-Alcoholic Beverages,Soft Drinks,-,Country_Bolivia,Volume M Kilograms
2028,Alcoholic Beverages,Beer & Cider,-,Country_Bolivia,Volume M Kilograms
2028,Alcoholic Beverages,Spirits,-,Country_Bolivia,Volume M Kilograms
2028,Alcoholic Beverages,Wines,-,Country_Bolivia,Volume M Kilograms
2028,Food,Bakery & Cereals,400.76843281216145,Country_Bolivia,Volume M Kilograms
2028,Food,Beans & Pulses,44.65500368821738,Country_Bolivia,Volume M Kilograms
2028,Food,Confectionery,26.05981646690402,Country_Bolivia,Volume M Kilograms
2028,Food,Dairy & Soy Food,397.8481273737023,Country_Bolivia,Volume M Kilograms
2028,Food,Fish & Seafood,27.038262413964,Country_Bolivia,Volume M Kilograms
2028,Food,Ice Cream,16.46617682205958,Country_Bolivia,Volume M Kilograms
2028,Food,Meat,371.3293259146951,Country_Bolivia,Volume M Kilograms
2028,Food,Meat Substitutes,0.53813771463966,Country_Bolivia,Volume M Kilograms
2028,Food,Oils and Fats,72.08999077135746,Country_Bolivia,Volume M Kilograms
2028,Food,Other Canned food,0.75858051570631,Country_Bolivia,Volume M Kilograms
2028,Food,Other Dried food,-,Country_Bolivia,Volume M Kilograms
2028,Food,Other Frozen Foods,-,Country_Bolivia,Volume M Kilograms
2028,Food,Pasta & Noodles,88.80012443204537,Country_Bolivia,Volume M Kilograms
2028,Food,Prepared Meals,1.39718922332238,Country_Bolivia,Volume M Kilograms
2028,Food,Savory & Deli Foods,37.07620995153603,Country_Bolivia,Volume M Kilograms
2028,Food,Savory Snacks,13.99920527539536,Country_Bolivia,Volume M Kilograms
2028,Food,"Seasonings, Dressings & Sauces",37.59995368928806,Country_Bolivia,Volume M Kilograms
2028,Food,Soups,0.55487999337438,Country_Bolivia,Volume M Kilograms
2028,Food,Syrups & Spreads,11.47191695341791,Country_Bolivia,Volume M Kilograms
2028,Fresh Food,Fruits & Vegetables,2133.491772084634,Country_Bolivia,Volume M Kilograms
2028,Household Products,Household Products,23.71652394276195,Country_Bolivia,Volume M Kilograms
2028,Non-Alcoholic Beverages,Hot Drinks,6.00383694072446,Country_Bolivia,Volume M Kilograms
2028,Non-Alcoholic Beverages,Soft Drinks,-,Country_Bolivia,Volume M Kilograms
2024,Alcoholic Beverages,Beer & Cider,15426.500119995439,Country_Brazil,Volume M Liters
2024,Alcoholic Beverages,Spirits,1014.1114586422839,Country_Brazil,Volume M Liters
2024,Alcoholic Beverages,Wines,351.06930939683053,Country_Brazil,Volume M Liters
2024,Food,Bakery & Cereals,-,Country_Brazil,Volume M Liters
2024,Food,Beans & Pulses,-,Country_Brazil,Volume M Liters
2024,Food,Confectionery,-,Country_Brazil,Volume M Liters
2024,Food,Dairy & Soy Food,9140.061966782576,Country_Brazil,Volume M Liters
2024,Food,Fish & Seafood,-,Country_Brazil,Volume M Liters
2024,Food,Ice Cream,-,Country_Brazil,Volume M Liters
2024,Food,Meat,-,Country_Brazil,Volume M Liters
2024,Food,Meat Substitutes,-,Country_Brazil,Volume M Liters
2024,Food,Oils and Fats,-,Country_Brazil,Volume M Liters
2024,Food,Other Canned food,-,Country_Brazil,Volume M Liters
2024,Food,Other Dried food,-,Country_Brazil,Volume M Liters
2024,Food,Other Frozen Foods,-,Country_Brazil,Volume M Liters
2024,Food,Pasta & Noodles,-,Country_Brazil,Volume M Liters
2024,Food,Prepared Meals,-,Country_Brazil,Volume M Liters
2024,Food,Savory & Deli Foods,-,Country_Brazil,Volume M Liters
2024,Food,Savory Snacks,-,Country_Brazil,Volume M Liters
2024,Food,"Seasonings, Dressings & Sauces",-,Country_Brazil,Volume M Liters
2024,Food,Soups,-,Country_Brazil,Volume M Liters
2024,Food,Syrups & Spreads,-,Country_Brazil,Volume M Liters
2024,Fresh Food,Fruits & Vegetables,-,Country_Brazil,Volume M Liters
2024,Household Products,Household Products,1829.5061464841017,Country_Brazil,Volume M Liters
2024,Non-Alcoholic Beverages,Hot Drinks,22076.114726354306,Country_Brazil,Volume M Liters
2024,Non-Alcoholic Beverages,Soft Drinks,40089.377158980744,Country_Brazil,Volume M Liters
2025,Alcoholic Beverages,Beer & Cider,15655.168249999999,Country_Brazil,Volume M Liters
2025,Alcoholic Beverages,Spirits,1064.0364645274103,Country_Brazil,Volume M Liters
2025,Alcoholic Beverages,Wines,351.7268927191127,Country_Brazil,Volume M Liters
2025,Food,Bakery & Cereals,-,Country_Brazil,Volume M Liters
2025,Food,Beans & Pulses,-,Country_Brazil,Volume M Liters
2025,Food,Confectionery,-,Country_Brazil,Volume M Liters
2025,Food,Dairy & Soy Food,9162.2477926663,Country_Brazil,Volume M Liters
2025,Food,Fish & Seafood,-,Country_Brazil,Volume M Liters
2025,Food,Ice Cream,-,Country_Brazil,Volume M Liters
2025,Food,Meat,-,Country_Brazil,Volume M Liters
2025,Food,Meat Substitutes,-,Country_Brazil,Volume M Liters
2025,Food,Oils and Fats,-,Country_Brazil,Volume M Liters
2025,Food,Other Canned food,-,Country_Brazil,Volume M Liters
2025,Food,Other Dried food,-,Country_Brazil,Volume M Liters
2025,Food,Other Frozen Foods,-,Country_Brazil,Volume M Liters
2025,Food,Pasta & Noodles,-,Country_Brazil,Volume M Liters
2025,Food,Prepared Meals,-,Country_Brazil,Volume M Liters
2025,Food,Savory & Deli Foods,-,Country_Brazil,Volume M Liters
2025,Food,Savory Snacks,-,Country_Brazil,Volume M Liters
2025,Food,"Seasonings, Dressings & Sauces",-,Country_Brazil,Volume M Liters
2025,Food,Soups,-,Country_Brazil,Volume M Liters
2025,Food,Syrups & Spreads,-,Country_Brazil,Volume M Liters
2025,Fresh Food,Fruits & Vegetables,-,Country_Brazil,Volume M Liters
2025,Household Products,Household Products,1881.8605866984415,Country_Brazil,Volume M Liters
2025,Non-Alcoholic Beverages,Hot Drinks,22637.13292275334,Country_Brazil,Volume M Liters
2025,Non-Alcoholic Beverages,Soft Drinks,41834.733689238,Country_Brazil,Volume M Liters
2026,Alcoholic Beverages,Beer & Cider,15853.207279999004,Country_Brazil,Volume M Liters
2026,Alcoholic Beverages,Spirits,1105.5779619584375,Country_Brazil,Volume M Liters
2026,Alcoholic Beverages,Wines,354.43373284439,Country_Brazil,Volume M Liters
2026,Food,Bakery & Cereals,-,Country_Brazil,Volume M Liters
2026,Food,Beans & Pulses,-,Country_Brazil,Volume M Liters
2026,Food,Confectionery,-,Country_Brazil,Volume M Liters
2026,Food,Dairy & Soy Food,9171.248517026905,Country_Brazil,Volume M Liters
2026,Food,Fish & Seafood,-,Country_Brazil,Volume M Liters
2026,Food,Ice Cream,-,Country_Brazil,Volume M Liters
2026,Food,Meat,-,Country_Brazil,Volume M Liters
2026,Food,Meat Substitutes,-,Country_Brazil,Volume M Liters
2026,Food,Oils and Fats,-,Country_Brazil,Volume M Liters
2026,Food,Other Canned food,-,Country_Brazil,Volume M Liters
2026,Food,Other Dried food,-,Country_Brazil,Volume M Liters
2026,Food,Other Frozen Foods,-,Country_Brazil,Volume M Liters
2026,Food,Pasta & Noodles,-,Country_Brazil,Volume M Liters
2026,Food,Prepared Meals,-,Country_Brazil,Volume M Liters
2026,Food,Savory & Deli Foods,-,Country_Brazil,Volume M Liters
2026,Food,Savory Snacks,-,Country_Brazil,Volume M Liters
2026,Food,"Seasonings, Dressings & Sauces",-,Country_Brazil,Volume M Liters
2026,Food,Soups,-,Country_Brazil,Volume M Liters
2026,Food,Syrups & Spreads,-,Country_Brazil,Volume M Liters
2026,Fresh Food,Fruits & Vegetables,-,Country_Brazil,Volume M Liters
2026,Household Products,Household Products,1919.303446984222,Country_Brazil,Volume M Liters
2026,Non-Alcoholic Beverages,Hot Drinks,23143.978498580655,Country_Brazil,Volume M Liters
2026,Non-Alcoholic Beverages,Soft Drinks,43304.66457780598,Country_Brazil,Volume M Liters
2027,Alcoholic Beverages,Beer & Cider,15993.523980000004,Country_Brazil,Volume M Liters
2027,Alcoholic Beverages,Spirits,1145.6063143770866,Country_Brazil,Volume M Liters
2027,Alcoholic Beverages,Wines,358.27581250079095,Country_Brazil,Volume M Liters
2027,Food,Bakery & Cereals,-,Country_Brazil,Volume M Liters
2027,Food,Beans & Pulses,-,Country_Brazil,Volume M Liters
2027,Food,Confectionery,-,Country_Brazil,Volume M Liters
2027,Food,Dairy & Soy Food,9163.379751794351,Country_Brazil,Volume M Liters
2027,Food,Fish & Seafood,-,Country_Brazil,Volume M Liters
2027,Food,Ice Cream,-,Country_Brazil,Volume M Liters
2027,Food,Meat,-,Country_Brazil,Volume M Liters
2027,Food,Meat Substitutes,-,Country_Brazil,Volume M Liters
2027,Food,Oils and Fats,-,Country_Brazil,Volume M Liters
2027,Food,Other Canned food,-,Country_Brazil,Volume M Liters
2027,Food,Other Dried food,-,Country_Brazil,Volume M Liters
2027,Food,Other Frozen Foods,-,Country_Brazil,Volume M Liters
2027,Food,Pasta & Noodles,-,Country_Brazil,Volume M Liters
2027,Food,Prepared Meals,-,Country_Brazil,Volume M Liters
2027,Food,Savory & Deli Foods,-,Country_Brazil,Volume M Liters
2027,Food,Savory Snacks,-,Country_Brazil,Volume M Liters
2027,Food,"Seasonings, Dressings & Sauces",-,Country_Brazil,Volume M Liters
2027,Food,Soups,-,Country_Brazil,Volume M Liters
2027,Food,Syrups & Spreads,-,Country_Brazil,Volume M Liters
2027,Fresh Food,Fruits & Vegetables,-,Country_Brazil,Volume M Liters
